YYYYMMDDHHMM,Unnamed: 0,TYPE,TYPE.1,BBSSS,TUDE,TUDE.1,(M),(HP=MB),(HP=MB).1,(HP=MB).2,(C),(C).1,(%),DIR,SPD(M/S),VIS(M),(KG/M2),(KG/M2).1,|,PRES,PMSL,TMDB,ALSE,TMDP,REHU,WDIR,WSPD,TP03,TP24,HOVI,wind_math_direction,wind_x,wind_y
2018-09-21 03:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.1,-9999.9,32.0,27.6,-9999.9,200.0,1.5,7000.0,-9999.9,-9999.9,|,-9999.9,100610.0,305.15,-9999.9,300.75,-9999.9,200.0,1.5,-9999.9,-9999.9,7000.0,70.0,0.9499788046294497,1.1608360223368337
2018-09-21 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.1,-9999.9,34.9,28.3,-9999.9,0.0,1.0,8000.0,-9999.9,-9999.9,|,-9999.9,100810.0,308.05,-9999.9,301.45,-9999.9,0.0,1.0,-9999.9,-9999.9,8000.0,270.0,0.9843819506325049,-0.1760459464712114
2018-09-21 09:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.4,-9999.9,35.9,28.2,-9999.9,80.0,3.6,7000.0,-9999.9,-9999.9,|,-9999.9,100740.0,309.05,-9999.9,301.35,-9999.9,80.0,3.6,-9999.9,-9999.9,7000.0,190.0,0.23870469006616057,3.592077403250161
2018-09-21 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.0,-9999.9,37.8,21.0,-9999.9,50.0,3.6,9000.0,-9999.9,-9999.9,|,-9999.9,100600.0,310.95,-9999.9,294.15,-9999.9,50.0,3.6,-9999.9,-9999.9,9000.0,220.0,3.5859066151381978,0.3182353649551134
2018-09-21 15:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.1,-9999.9,34.7,26.3,-9999.9,40.0,2.6,7000.0,-9999.9,-9999.9,|,-9999.9,100610.0,307.85,-9999.9,299.45,-9999.9,40.0,2.6,-9999.9,-9999.9,7000.0,230.0,-2.048009448277151,-1.6017669305387476
2018-09-21 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.8,-9999.9,33.7,27.6,-9999.9,50.0,3.1,8000.0,-9999.9,-9999.9,|,-9999.9,100780.0,306.85,-9999.9,300.75,-9999.9,50.0,3.1,-9999.9,-9999.9,8000.0,220.0,3.0878640297023368,0.27403600871134765
2018-09-21 21:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.1,-9999.9,33.0,27.6,-9999.9,70.0,2.6,6000.0,-9999.9,-9999.9,|,-9999.9,100710.0,306.15,-9999.9,300.75,-9999.9,70.0,2.6,-9999.9,-9999.9,6000.0,200.0,1.2666879550182153,-2.270572972756386
2018-09-22 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.2,-9999.9,31.8,26.9,-9999.9,310.0,2.6,6000.0,-9999.9,-9999.9,|,-9999.9,100620.0,304.95,-9999.9,300.05,-9999.9,310.0,2.6,-9999.9,-9999.9,6000.0,320.0,2.3496332911235966,-1.113204113019574
2018-09-22 03:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.2,-9999.9,32.7,27.6,-9999.9,280.0,2.6,6000.0,-9999.9,-9999.9,|,-9999.9,100720.0,305.85,-9999.9,300.75,-9999.9,280.0,2.6,-9999.9,-9999.9,6000.0,350.0,-0.7374465258736328,-2.493225345105594
2018-09-22 06:00:00,3.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.9,-9999.9,34.8,27.7,-9999.9,320.0,2.6,5000.0,-9999.9,-9999.9,|,-9999.9,100890.0,307.95,-9999.9,300.85,-9999.9,320.0,2.6,-9999.9,-9999.9,5000.0,310.0,-1.3659038601404891,2.212307990505235
2018-09-22 09:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.0,-9999.9,37.1,25.9,-9999.9,330.0,3.6,6000.0,-9999.9,-9999.9,|,-9999.9,100800.0,310.25,-9999.9,299.05,-9999.9,330.0,3.6,-9999.9,-9999.9,6000.0,300.0,-0.07954782940326219,-3.599121023644138
2018-09-22 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.1,-9999.9,34.4,26.5,-9999.9,10.0,4.1,5000.0,-9999.9,-9999.9,|,-9999.9,100710.0,307.55,-9999.9,299.65,-9999.9,10.0,4.1,-9999.9,-9999.9,5000.0,260.0,-2.993796044297115,2.801282785644988
2018-09-22 18:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.3,-9999.9,33.5,26.4,-9999.9,80.0,2.6,6000.0,-9999.9,-9999.9,|,-9999.9,100830.0,306.65,-9999.9,299.55,-9999.9,80.0,2.6,-9999.9,-9999.9,6000.0,190.0,0.1723978317144493,2.5942781245695605
2018-09-22 21:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.8,-9999.9,32.3,26.7,-9999.9,350.0,1.5,5000.0,-9999.9,-9999.9,|,-9999.9,100780.0,305.45,-9999.9,299.85,-9999.9,350.0,1.5,-9999.9,-9999.9,5000.0,280.0,-1.3826093698189736,-0.5817141312438442
2018-09-23 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.3,-9999.9,31.7,26.6,-9999.9,0.0,0.5,5000.0,-9999.9,-9999.9,|,-9999.9,100730.0,304.85,-9999.9,299.75,-9999.9,0.0,0.5,-9999.9,-9999.9,5000.0,270.0,0.49219097531625244,-0.0880229732356057
2018-09-23 03:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.8,-9999.9,32.1,25.8,-9999.9,0.0,1.0,6000.0,-9999.9,-9999.9,|,-9999.9,100780.0,305.25,-9999.9,298.95,-9999.9,0.0,1.0,-9999.9,-9999.9,6000.0,270.0,0.9843819506325049,-0.1760459464712114
2018-09-23 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.4,-9999.9,35.0,27.6,-9999.9,0.0,1.5,5000.0,-9999.9,-9999.9,|,-9999.9,100940.0,308.15,-9999.9,300.75,-9999.9,0.0,1.5,-9999.9,-9999.9,5000.0,270.0,1.4765729259487572,-0.2640689197068171
2018-09-23 09:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.8,-9999.9,35.3,27.9,-9999.9,320.0,4.6,5000.0,-9999.9,-9999.9,|,-9999.9,100880.0,308.45,-9999.9,301.05,-9999.9,320.0,4.6,-9999.9,-9999.9,5000.0,310.0,-2.4165991371716347,3.914083367816954
2018-09-23 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.6,-9999.9,36.0,26.1,-9999.9,30.0,3.6,8000.0,-9999.9,-9999.9,|,-9999.9,100760.0,309.15,-9999.9,299.25,-9999.9,30.0,3.6,-9999.9,-9999.9,8000.0,240.0,1.1728126999265331,3.4036025577160207
2018-09-23 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.8,-9999.9,33.9,27.6,-9999.9,80.0,3.1,6000.0,-9999.9,-9999.9,|,-9999.9,100780.0,307.05,-9999.9,300.75,-9999.9,80.0,3.1,-9999.9,-9999.9,6000.0,190.0,0.20555126089030493,3.093177763909861
2018-09-23 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.8,-9999.9,33.1,27.3,-9999.9,90.0,1.5,5000.0,-9999.9,-9999.9,|,-9999.9,100880.0,306.25,-9999.9,300.45,-9999.9,90.0,1.5,-9999.9,-9999.9,5000.0,180.0,-0.8976901035867871,-1.2017289536007456
2018-09-23 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.1,-9999.9,32.2,27.8,-9999.9,80.0,0.5,6000.0,-9999.9,-9999.9,|,-9999.9,100810.0,305.35,-9999.9,300.95,-9999.9,80.0,0.5,-9999.9,-9999.9,6000.0,190.0,0.033153429175855634,0.4988996393403001
2018-09-24 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.0,-9999.9,32.5,27.3,-9999.9,200.0,1.5,5000.0,-9999.9,-9999.9,|,-9999.9,100700.0,305.65,-9999.9,300.45,-9999.9,200.0,1.5,-9999.9,-9999.9,5000.0,70.0,0.9499788046294497,1.1608360223368337
2018-09-24 03:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.4,-9999.9,32.0,27.9,-9999.9,230.0,1.5,5000.0,-9999.9,-9999.9,|,-9999.9,100740.0,305.15,-9999.9,301.05,-9999.9,230.0,1.5,-9999.9,-9999.9,5000.0,40.0,-1.0004070924783928,1.1176697407190233
2018-09-24 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.4,-9999.9,34.4,27.0,-9999.9,290.0,4.1,7000.0,-9999.9,-9999.9,|,-9999.9,100940.0,307.55,-9999.9,300.15,-9999.9,290.0,4.1,-9999.9,-9999.9,7000.0,340.0,3.1146400710296214,2.6662740346664653
2018-09-24 09:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.6,-9999.9,37.6,21.7,-9999.9,290.0,2.6,8000.0,-9999.9,-9999.9,|,-9999.9,100860.0,310.75,-9999.9,294.85,-9999.9,290.0,2.6,-9999.9,-9999.9,8000.0,340.0,1.9751376060187846,1.6908079244226366
2018-09-24 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.9,-9999.9,38.0,17.9,-9999.9,10.0,3.6,10000.0,-9999.9,-9999.9,|,-9999.9,100690.0,311.15,-9999.9,291.05,-9999.9,10.0,3.6,-9999.9,-9999.9,10000.0,260.0,-2.6286989657242965,2.4596629337370626
2018-09-24 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.2,-9999.9,34.3,26.4,-9999.9,340.0,2.6,8000.0,-9999.9,-9999.9,|,-9999.9,100720.0,307.45,-9999.9,299.55,-9999.9,340.0,2.6,-9999.9,-9999.9,8000.0,290.0,1.4623152095935341,2.149798648197412
2018-09-24 18:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.1,-9999.9,33.8,27.2,-9999.9,280.0,2.1,8000.0,-9999.9,-9999.9,|,-9999.9,100810.0,306.95,-9999.9,300.35,-9999.9,280.0,2.1,-9999.9,-9999.9,8000.0,350.0,-0.5956298862825496,-2.013758932585288
2018-09-24 21:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.6,-9999.9,32.8,28.1,-9999.9,310.0,4.6,8000.0,-9999.9,-9999.9,|,-9999.9,100760.0,305.95,-9999.9,301.25,-9999.9,310.0,4.6,-9999.9,-9999.9,8000.0,320.0,4.157043515064824,-1.969514969188477
2018-09-25 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.4,-9999.9,32.4,26.6,-9999.9,310.0,3.6,8000.0,-9999.9,-9999.9,|,-9999.9,100640.0,305.55,-9999.9,299.75,-9999.9,310.0,3.6,-9999.9,-9999.9,8000.0,320.0,3.2533384030942103,-1.5413595411040257
2018-09-25 03:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.5,-9999.9,32.0,26.0,-9999.9,310.0,2.6,12000.0,-9999.9,-9999.9,|,-9999.9,100750.0,305.15,-9999.9,299.15,-9999.9,310.0,2.6,-9999.9,-9999.9,12000.0,320.0,2.3496332911235966,-1.113204113019574
2018-09-25 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.0,-9999.9,35.3,26.0,-9999.9,310.0,5.7,16000.0,-9999.9,-9999.9,|,-9999.9,100900.0,308.45,-9999.9,299.15,-9999.9,310.0,5.7,-9999.9,-9999.9,16000.0,320.0,5.1511191382325,-2.440485940081374
2018-09-25 09:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.9,-9999.9,36.9,22.6,-9999.9,320.0,5.7,16000.0,-9999.9,-9999.9,|,-9999.9,100790.0,310.05,-9999.9,295.75,-9999.9,320.0,5.7,-9999.9,-9999.9,16000.0,310.0,-2.9944815395387647,4.8500598253384
2018-09-25 12:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.4,-9999.9,37.5,18.4,-9999.9,320.0,5.1,18000.0,-9999.9,-9999.9,|,-9999.9,100640.0,310.65,-9999.9,291.55,-9999.9,320.0,5.1,-9999.9,-9999.9,18000.0,310.0,-2.679272956429421,4.339527212144883
2018-09-25 15:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.7,-9999.9,35.1,19.4,-9999.9,330.0,3.1,16000.0,-9999.9,-9999.9,|,-9999.9,100670.0,308.25,-9999.9,292.55,-9999.9,330.0,3.1,-9999.9,-9999.9,16000.0,300.0,-0.06849951976392023,-3.0992431036935635
2018-09-25 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.3,-9999.9,34.2,20.9,-9999.9,280.0,2.1,16000.0,-9999.9,-9999.9,|,-9999.9,100730.0,307.35,-9999.9,294.05,-9999.9,280.0,2.1,-9999.9,-9999.9,16000.0,350.0,-0.5956298862825496,-2.013758932585288
2018-09-25 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.3,-9999.9,34.1,18.5,-9999.9,260.0,2.6,16000.0,-9999.9,-9999.9,|,-9999.9,100630.0,307.25,-9999.9,291.65,-9999.9,260.0,2.6,-9999.9,-9999.9,16000.0,10.0,-2.1815859755987765,-1.4144548883123615
2018-09-26 00:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1005.4,-9999.9,33.9,17.9,-9999.9,250.0,3.1,16000.0,-9999.9,-9999.9,|,-9999.9,100540.0,307.05,-9999.9,291.05,-9999.9,250.0,3.1,-9999.9,-9999.9,16000.0,20.0,1.2650543916215151,2.830130277255646
2018-09-26 03:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.5,-9999.9,32.4,23.3,-9999.9,270.0,2.6,16000.0,-9999.9,-9999.9,|,-9999.9,100650.0,305.55,-9999.9,296.45,-9999.9,270.0,2.6,-9999.9,-9999.9,16000.0,0.0,2.6,0.0
2018-09-26 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.9,-9999.9,36.8,16.8,-9999.9,280.0,4.6,18000.0,-9999.9,-9999.9,|,-9999.9,100790.0,309.95,-9999.9,289.95,-9999.9,280.0,4.6,-9999.9,-9999.9,18000.0,350.0,-1.3047130842379657,-4.41109099518682
2018-09-26 09:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.7,-9999.9,37.5,15.2,-9999.9,310.0,6.2,14000.0,-9999.9,-9999.9,|,-9999.9,100670.0,310.65,-9999.9,288.35,-9999.9,310.0,6.2,-9999.9,-9999.9,14000.0,320.0,5.602971694217807,-2.6545636541235997
2018-09-26 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1005.8,-9999.9,37.1,20.4,-9999.9,10.0,5.1,14000.0,-9999.9,-9999.9,|,-9999.9,100580.0,310.25,-9999.9,293.55,-9999.9,10.0,5.1,-9999.9,-9999.9,14000.0,260.0,-3.723990201442753,3.4845224894608386
2018-09-26 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1005.9,-9999.9,33.7,24.8,-9999.9,350.0,3.6,14000.0,-9999.9,-9999.9,|,-9999.9,100590.0,306.85,-9999.9,297.95,-9999.9,350.0,3.6,-9999.9,-9999.9,14000.0,280.0,-3.3182624875655367,-1.3961139149852262
2018-09-26 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.1,-9999.9,33.0,23.8,-9999.9,20.0,2.6,16000.0,-9999.9,-9999.9,|,-9999.9,100710.0,306.15,-9999.9,296.95,-9999.9,20.0,2.6,-9999.9,-9999.9,16000.0,250.0,0.6265695937416724,-2.523372850808694
2018-09-26 21:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.8,-9999.9,32.2,25.0,-9999.9,30.0,3.1,16000.0,-9999.9,-9999.9,|,-9999.9,100680.0,305.35,-9999.9,298.15,-9999.9,30.0,3.1,-9999.9,-9999.9,16000.0,240.0,1.009922047158959,2.930879980255462
2018-09-27 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1006.5,-9999.9,30.6,24.2,-9999.9,330.0,2.6,20000.0,-9999.9,-9999.9,|,-9999.9,100650.0,303.75,-9999.9,297.35,-9999.9,330.0,2.6,-9999.9,-9999.9,20000.0,300.0,-0.05745121012457825,-2.5993651837429885
2018-09-27 03:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.7,-9999.9,30.8,24.1,-9999.9,0.0,1.0,20000.0,-9999.9,-9999.9,|,-9999.9,100770.0,303.95,-9999.9,297.25,-9999.9,0.0,1.0,-9999.9,-9999.9,20000.0,270.0,0.9843819506325049,-0.1760459464712114
2018-09-27 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.5,-9999.9,34.9,22.5,-9999.9,20.0,2.1,14000.0,-9999.9,-9999.9,|,-9999.9,100950.0,308.05,-9999.9,295.65,-9999.9,20.0,2.1,-9999.9,-9999.9,14000.0,250.0,0.5060754410990431,-2.038108841037791
2018-09-27 09:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.7,-9999.9,35.4,25.5,-9999.9,340.0,3.1,14000.0,-9999.9,-9999.9,|,-9999.9,100870.0,308.55,-9999.9,298.65,-9999.9,340.0,3.1,-9999.9,-9999.9,14000.0,290.0,1.7435296729769059,2.5632214651584526
2018-09-27 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.7,-9999.9,35.6,24.2,-9999.9,20.0,4.1,14000.0,-9999.9,-9999.9,|,-9999.9,100770.0,308.75,-9999.9,297.35,-9999.9,20.0,4.1,-9999.9,-9999.9,14000.0,250.0,0.9880520516695603,-3.9791648801214015
2018-09-27 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.1,-9999.9,33.6,24.4,-9999.9,50.0,3.1,14000.0,-9999.9,-9999.9,|,-9999.9,100810.0,306.75,-9999.9,297.55,-9999.9,50.0,3.1,-9999.9,-9999.9,14000.0,220.0,3.0878640297023368,0.27403600871134765
2018-09-27 18:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.9,-9999.9,31.8,24.3,-9999.9,90.0,1.5,14000.0,-9999.9,-9999.9,|,-9999.9,100890.0,304.95,-9999.9,297.45,-9999.9,90.0,1.5,-9999.9,-9999.9,14000.0,180.0,-0.8976901035867871,-1.2017289536007456
2018-09-27 21:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.4,-9999.9,31.2,24.7,-9999.9,0.0,0.0,14000.0,-9999.9,-9999.9,|,-9999.9,100840.0,304.35,-9999.9,297.85,-9999.9,0.0,0.0,-9999.9,-9999.9,14000.0,270.0,0.0,-0.0
2018-09-28 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1007.9,-9999.9,31.0,25.3,-9999.9,270.0,2.6,14000.0,-9999.9,-9999.9,|,-9999.9,100790.0,304.15,-9999.9,298.45,-9999.9,270.0,2.6,-9999.9,-9999.9,14000.0,0.0,2.6,0.0
2018-09-28 03:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.7,-9999.9,30.9,25.4,-9999.9,0.0,1.0,14000.0,-9999.9,-9999.9,|,-9999.9,100870.0,304.05,-9999.9,298.55,-9999.9,0.0,1.0,-9999.9,-9999.9,14000.0,270.0,0.9843819506325049,-0.1760459464712114
2018-09-28 06:00:00,3.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1010.4,-9999.9,34.4,23.7,-9999.9,260.0,2.6,14000.0,-9999.9,-9999.9,|,-9999.9,101040.0,307.55,-9999.9,296.85,-9999.9,260.0,2.6,-9999.9,-9999.9,14000.0,10.0,-2.1815859755987765,-1.4144548883123615
2018-09-28 09:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.4,-9999.9,37.6,11.3,-9999.9,310.0,3.6,14000.0,-9999.9,-9999.9,|,-9999.9,100940.0,310.75,-9999.9,284.45,-9999.9,310.0,3.6,-9999.9,-9999.9,14000.0,320.0,3.2533384030942103,-1.5413595411040257
2018-09-28 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.0,-9999.9,39.3,11.1,-9999.9,10.0,3.1,12000.0,-9999.9,-9999.9,|,-9999.9,100800.0,312.45,-9999.9,284.25,-9999.9,10.0,3.1,-9999.9,-9999.9,12000.0,260.0,-2.2636018871514776,2.1180430818291374
2018-09-28 15:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.1,-9999.9,34.8,-9999.9,34.0,0.0,1.0,14000.0,-9999.9,-9999.9,|,-9999.9,100810.0,307.95,-9999.9,-9999.9,34.0,0.0,1.0,-9999.9,-9999.9,14000.0,270.0,0.9843819506325049,-0.1760459464712114
2018-09-28 18:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.9,-9999.9,32.2,23.4,-9999.9,0.0,0.5,12000.0,-9999.9,-9999.9,|,-9999.9,100890.0,305.35,-9999.9,296.55,-9999.9,0.0,0.5,-9999.9,-9999.9,12000.0,270.0,0.49219097531625244,-0.0880229732356057
2018-09-28 21:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.1,-9999.9,33.0,24.4,-9999.9,140.0,2.6,12000.0,-9999.9,-9999.9,|,-9999.9,100810.0,306.15,-9999.9,297.55,-9999.9,140.0,2.6,-9999.9,-9999.9,12000.0,130.0,-0.9549574591822109,-2.4182754704855807
2018-09-29 00:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.1,-9999.9,31.6,25.1,-9999.9,130.0,2.1,12000.0,-9999.9,-9999.9,|,-9999.9,100810.0,304.75,-9999.9,298.25,-9999.9,130.0,2.1,-9999.9,-9999.9,12000.0,140.0,-0.4154085054089633,2.0585032848246545
2018-09-29 03:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.6,-9999.9,29.6,23.2,-9999.9,0.0,0.0,12000.0,-9999.9,-9999.9,|,-9999.9,100960.0,302.75,-9999.9,296.35,-9999.9,0.0,0.0,-9999.9,-9999.9,12000.0,270.0,0.0,-0.0
2018-09-29 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1010.8,-9999.9,36.4,22.1,-9999.9,220.0,1.5,14000.0,-9999.9,-9999.9,|,-9999.9,101080.0,309.55,-9999.9,295.25,-9999.9,220.0,1.5,-9999.9,-9999.9,14000.0,50.0,1.44744904273817,-0.39356228055589315
2018-09-29 09:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.7,-9999.9,38.2,20.5,-9999.9,230.0,2.6,12000.0,-9999.9,-9999.9,|,-9999.9,100970.0,311.35,-9999.9,293.65,-9999.9,230.0,2.6,-9999.9,-9999.9,12000.0,40.0,-1.734038960295881,1.937294217246307
2018-09-29 12:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.6,-9999.9,39.8,15.0,-9999.9,140.0,2.1,12000.0,-9999.9,-9999.9,|,-9999.9,100860.0,312.95,-9999.9,288.15,-9999.9,140.0,2.1,-9999.9,-9999.9,12000.0,130.0,-0.7713117939548626,-1.9532224953922
2018-09-29 15:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1008.5,-9999.9,33.7,24.2,-9999.9,100.0,6.2,12000.0,-9999.9,-9999.9,|,-9999.9,100850.0,306.85,-9999.9,297.35,-9999.9,100.0,6.2,-9999.9,-9999.9,12000.0,170.0,5.815567463140537,2.149226624081588
2018-09-29 18:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.9,-9999.9,32.9,27.3,-9999.9,100.0,5.1,12000.0,-9999.9,-9999.9,|,-9999.9,100990.0,306.05,-9999.9,300.45,-9999.9,100.0,5.1,-9999.9,-9999.9,12000.0,170.0,4.783773235809151,1.7679122230348545
2018-09-29 21:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.5,-9999.9,32.5,27.2,-9999.9,120.0,4.6,10000.0,-9999.9,-9999.9,|,-9999.9,100950.0,305.65,-9999.9,300.35,-9999.9,120.0,4.6,-9999.9,-9999.9,10000.0,150.0,3.2165537098005252,-3.288431576294157
2018-09-30 00:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1009.8,-9999.9,31.9,26.4,-9999.9,90.0,1.5,8000.0,-9999.9,-9999.9,|,-9999.9,100980.0,305.05,-9999.9,299.55,-9999.9,90.0,1.5,-9999.9,-9999.9,8000.0,180.0,-0.8976901035867871,-1.2017289536007456
2018-09-30 03:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.5,-9999.9,32.2,26.4,-9999.9,170.0,1.5,9000.0,-9999.9,-9999.9,|,-9999.9,101150.0,305.35,-9999.9,299.55,-9999.9,170.0,1.5,-9999.9,-9999.9,9000.0,100.0,1.2934783084315258,-0.7595484616646382
2018-09-30 06:00:00,2.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1012.8,-9999.9,34.9,24.5,-9999.9,170.0,3.1,8000.0,-9999.9,-9999.9,|,-9999.9,101280.0,308.05,-9999.9,297.65,-9999.9,170.0,3.1,-9999.9,-9999.9,8000.0,100.0,2.67318850409182,-1.5697334874402522
2018-09-30 09:00:00,0.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1011.8,-9999.9,34.7,27.1,-9999.9,320.0,4.6,8000.0,-9999.9,-9999.9,|,-9999.9,101180.0,307.85,-9999.9,300.25,-9999.9,320.0,4.6,-9999.9,-9999.9,8000.0,310.0,-2.4165991371716347,3.914083367816954
2018-09-30 12:00:00,1.0,ADPSFC,SYNOP,41150.0,26.27,50.65,2.0,-9999.9,1010.4,-9999.9,35.6,26.0,-9999.9,340.0,3.6,8000.0,-9999.9,-9999.9,|,-9999.9,101040.0,308.75,-9999.9,299.15,-9999.9,340.0,3.6,-9999.9,-9999.9,8000.0,290.0,2.024744136360278,2.9766442821194934
